sampleid,current_occupation,lifetime_occupation,SEX,SEXM,SEXF,AGE,agecat_wmh,age18_34,age35_49,age50_64,age65,educ,educat,ed011,ed12,ed1315,ed16,educ_cat,educ_cat4,marcat,marcoh,marswd,marnev,emp,empw,empst,emph,empr,empoth,occ_LT4,occ_cur4,str,secu,finalp1wt,finalp2wt,hhs,hhincome,income_per_capita,income_wmh,income_cat,income_cat1,income_cat2,income_cat3,income_cat4,mother_occ28,father_occ28,father_educ,mother_educ,higherparent_educ,mother_educ4,father_educ4,higherparent_educ4,mother_educ7,father_educ7,higherparent_educ7,mother_occ4,father_occ4,higherparent_occ4,spouse_lifetime_occupation,spouse_lifetime_occ4,str15
270200352400, , ,1,1,0,53,3,0,0,1,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,29,1,1.07513364017705, ,5,480,96,.0677966101694915,1,1,0,0,0, , , , , , , , , , , , , , , , ,358
270200352500,7,7,0,0,1,40,2,0,1,0,0,14,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0,4,4,29,1,1.09176197671719,.374606227256635,4,4200,1050,.741525423728814,2,0,1,0,0,26,18,7,10,10,2,1,2,5,3,5,1,2,2,19,2,358
270200352600, , ,1,1,0,66,4,0,0,0,1,11,1,1,0,0,0,6,2,1,1,0,0,4,0,0,0,1,0, , ,29,1,1.0723900774589, ,2,3408,1704,1.20338983050847,3,0,0,1,0, , , , , , , , , , , , , , , , ,358
270200352700, , ,1,1,0,60,3,0,0,1,0,8,1,1,0,0,0,4,2,1,1,0,0,4,0,0,0,1,0, , ,29,1,1.0723900774589, ,2,2880,1440,1.01694915254237,3,0,0,1,0, , , , , , , , , , , , , , , , ,358
270200352800,0,9,0,0,1,55,3,0,0,1,0,10,1,1,0,0,0,5,2,1,1,0,0,4,0,0,0,1,0,3,0,29,1,.999685665427787,2.29958677929643,3,3120,1040,.734463276836158,2,0,1,0,0,26,26,3,4,4,1,1,1,2,2,2,1,1,1,18,2,358
270200352900, , ,0,0,1,39,2,0,1,0,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,29,1,.883932588378254, ,3,0,0,0,1,1,0,0,0, , , , , , , , , , , , , , , , ,358
270200353000, , ,1,1,0,60,3,0,0,1,0,11,1,1,0,0,0,6,2,1,1,0,0,4,0,0,0,1,0, , ,29,1,1.0723900774589, ,5,3000,600,.423728813559322,1,1,0,0,0, , , , , , , , , , , , , , , , ,358
270200353100,19,19,1,1,0,46,2,0,1,0,0,10,1,1,0,0,0,5,2,1,1,0,0,1,1,0,0,0,0,2,2,29,1,1.24246646988882,2.05952044450008,5,1644,328.8,.232203389830508,1,1,0,0,0,26,19,8,7,8,1,2,2,3,4,4,1,2,2,0,0,358
270200353200, , ,1,1,0,35,2,0,1,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,29,1,1.52411093253745, ,4,1800,450,.317796610169492,1,1,0,0,0, , , , , , , , , , , , , , , , ,358
270200353300, , ,1,1,0,40,2,0,1,0,0,10,1,1,0,0,0,5,2,1,1,0,0,4,0,0,0,1,0, , ,29,1,1.24246646988882, ,5,3000,600,.423728813559322,1,1,0,0,0, , , , , , , , , , , , , , , , ,358
270200353400, , ,0,0,1,25,1,1,0,0,0,13,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,29,1,1.25842783765616, ,6,8400,1400,.988700564971751,2,0,1,0,0, , , , , , , , , , , , , , , , ,358
270200353500, , ,1,1,0,18,1,1,0,0,0,11,1,1,0,0,0,6,2,3,0,0,1,5,0,0,0,0,1, , ,29,1,1.47322098063042, ,6,10800,1800,1.27118644067797,3,0,0,1,0, , , , , , , , , , , , , , , , ,358
270200353600, , ,0,0,1,53,3,0,0,1,0,7,1,1,0,0,0,3,1,1,1,0,0,4,0,0,0,1,0, , ,29,1,.999685665427787, ,5,1680,336,.23728813559322,1,1,0,0,0, , , , , , , , , , , , , , , , ,358
270200353700, , ,1,1,0,56,3,0,0,1,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,29,1,1.07513364017705, ,2,2400,1200,.847457627118644,2,0,1,0,0, , , , , , , , , , , , , , , , ,358
270200353800, , ,1,1,0,21,1,1,0,0,0,14,3,0,0,1,0,7,3,3,0,0,1,1,1,0,0,0,0, , ,9,1,1.37603791594178, ,3,8400,2800,1.9774011299435,3,0,0,1,0, , , , , , , , , , , , , , , , ,338
270200353900, , ,1,1,0,34,1,1,0,0,0,14,3,0,0,1,0,7,3,2,0,1,0,1,1,0,0,0,0, , ,8,2,1.63803916262866, ,2,2400,1200,.847457627118644,2,0,1,0,0, , , , , , , , , , , , , , , , ,337
270200354000, , ,0,0,1,75,4,0,0,0,1,15,3,0,0,1,0,7,4,2,0,1,0,4,0,0,0,1,0, , ,8,2,.933668687522179, ,2,1500,750,.529661016949153,2,0,1,0,0, , , , , , , , , , , , , , , , ,337
270200354100, , ,1,1,0,21,1,1,0,0,0,11,1,1,0,0,0,6,2,3,0,0,1,1,1,0,0,0,0, , ,8,2,1.17754385130144, ,1,2400,2400,1.69491525423729,3,0,0,1,0, , , , , , , , , , , , , , , , ,337
270200354200, , ,0,0,1,20,1,1,0,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,8,2,1.09624621265661, ,7,1440,205.714285714286,.145278450363196,1,1,0,0,0, , , , , , , , , , , , , , , , ,337
270200354300, , ,1,1,0,57,3,0,0,1,0,12,2,0,1,0,0,6,2,2,0,1,0,1,1,0,0,0,0, , ,8,2,.989884825570652, ,2,2400,1200,.847457627118644,2,0,1,0,0, , , , , , , , , , , , , , , , ,337
270200354400, , ,1,1,0,75,4,0,0,0,1,7,1,1,0,0,0,3,1,2,0,1,0,4,0,0,0,1,0, , ,8,2,.656936294423975, ,2,2784,1392,.983050847457627,2,0,1,0,0, , , , , , , , , , , , , , , , ,337
270200354500, , ,1,1,0,67,4,0,0,0,1,12,2,0,1,0,0,6,2,1,1,0,0,4,0,0,0,1,0, , ,8,2,1.11393545576239, ,3,3360,1120,.790960451977401,2,0,1,0,0, , , , , , , , , , , , , , , , ,337
270200354600, , ,0,0,1,60,3,0,0,1,0,15,3,0,0,1,0,7,4,2,0,1,0,4,0,0,0,1,0, , ,8,2,.666457110285192, ,1,2268,2268,1.60169491525424,3,0,0,1,0, , , , , , , , , , , , , , , , ,337
270200354700, , ,0,0,1,54,3,0,0,1,0,9,1,1,0,0,0,4,2,1,1,0,0,4,0,0,0,1,0, , ,8,2,.754364029739987, ,2,2316,1158,.817796610169492,2,0,1,0,0, , , , , , , , , , , , , , , , ,337
270200354800, , ,0,0,1,66,4,0,0,0,1,10,1,1,0,0,0,5,2,3,0,0,1,4,0,0,0,1,0, , ,8,2,.666457110285192, ,1,1620,1620,1.14406779661017,3,0,0,1,0, , , , , , , , , , , , , , , , ,337
270200354900, , ,0,0,1,41,2,0,1,0,0,15,3,0,0,1,0,7,4,1,1,0,0,1,1,0,0,0,0, , ,8,2,.993839550425286, ,4,4800,1200,.847457627118644,2,0,1,0,0, , , , , , , , , , , , , , , , ,337
270200355000, , ,0,0,1,60,3,0,0,1,0,12,2,0,1,0,0,6,2,2,0,1,0,1,1,0,0,0,0, , ,8,2,.666457110285192, ,1,1680,1680,1.1864406779661,3,0,0,1,0, , , , , , , , , , , , , , , , ,337
270200355200, , ,0,0,1,46,2,0,1,0,0,13,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,8,2,.993839550425286, ,4,6000,1500,1.05932203389831,3,0,0,1,0, , , , , , , , , , , , , , , , ,337
270200355300, , ,0,0,1,21,1,1,0,0,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,8,2,1.09624621265661, ,4,2400,600,.423728813559322,1,1,0,0,0, , , , , , , , , , , , , , , , ,337
270200355400, , ,0,0,1,66,4,0,0,0,1,12,2,0,1,0,0,6,2,2,0,1,0,4,0,0,0,1,0, , ,8,2,.666457110285192, ,2,3360,1680,1.1864406779661,3,0,0,1,0, , , , , , , , , , , , , , , , ,337
270200355500, , ,0,0,1,22,1,1,0,0,0,10,1,1,0,0,0,5,2,3,0,0,1,1,1,0,0,0,0, , ,8,2,1.09624621265661, ,4,1680,420,.296610169491525,1,1,0,0,0, , , , , , , , , , , , , , , , ,337
270200355600, , ,1,1,0,23,1,1,0,0,0,16,4,0,0,0,1,7,4,3,0,0,1,5,0,0,0,0,1, , ,29,1,1.47322098063042, ,4,4800,1200,.847457627118644,2,0,1,0,0, , , , , , , , , , , , , , , , ,358
270200355700,0,11,0,0,1,70,4,0,0,0,1,12,2,0,1,0,0,6,2,1,1,0,0,4,0,0,0,1,0,3,0,29,1,1.52982200315464,.576144619818387,4,4800,1200,.847457627118644,2,0,1,0,0,0,11,8,3,8,1,2,2,2,4,4,0,3,3,8,3,358
270200355800,0,24,1,1,0,71,4,0,0,0,1,7,1,1,0,0,0,3,1,2,0,1,0,4,0,0,0,1,0,2,0,29,1,.938480420605678,1.71000606453538,1,1560,1560,1.10169491525424,3,0,0,1,0,26,16,4,4,4,1,1,1,2,2,2,1,2,2, , ,358
270200355900, , ,1,1,0,66,4,0,0,0,1,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,0,1,0, , ,19,2,1.0723900774589, ,6,1200,200,.141242937853107,1,1,0,0,0, , , , , , , , , , , , , , , , ,348
270200356000, , ,1,1,0,24,1,1,0,0,0,11,1,1,0,0,0,6,2,3,0,0,1,5,0,0,0,0,1, , ,19,2,1.47322098063042, ,6,1680,280,.19774011299435,1,1,0,0,0, , , , , , , , , , , , , , , , ,348
270200356300,18,18,1,1,0,41,2,0,1,0,0,13,3,0,0,1,0,7,3,2,0,1,0,1,1,0,0,0,0,2,2,8,1,1.93182500211045,.540389637788209,2,2400,1200,.847457627118644,2,0,1,0,0,15,24,7,4,7,1,1,1,2,3,3,2,2,2, , ,337
270200356500, , ,1,1,0,62,3,0,0,1,0,7,1,1,0,0,0,3,1,1,1,0,0,4,0,0,0,1,0, , ,8,1,1.11393545576239, ,2,3336,1668,1.17796610169492,3,0,0,1,0, , , , , , , , , , , , , , , , ,337
270200356600,0,11,0,0,1,55,3,0,0,1,0,13,3,0,0,1,0,7,3,1,1,0,0,4,0,0,0,1,0,3,0,8,1,.754364029739987,.298120494833441,2,2640,1320,.932203389830508,2,0,1,0,0,0,3,7,4,7,1,1,1,2,3,3,0,4,4,24,2,337
270200356700, , ,0,0,1,29,1,1,0,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,8,1,1.09624621265661, ,3,5400,1800,1.27118644067797,3,0,0,1,0, , , , , , , , , , , , , , , , ,337
270200356800,0,25,0,0,1,22,1,1,0,0,0,12,2,0,1,0,0,6,2,1,1,0,0,5,0,0,0,0,1,1,0,8,1,1.09624621265661,.302227240931996,2,3360,1680,1.1864406779661,3,0,0,1,0,8,18,4,11,11,2,1,2,6,2,6,3,2,3,14,2,337
270200357000, , ,0,0,1,72,4,0,0,0,1,9,1,1,0,0,0,4,2,1,1,0,0,4,0,0,0,1,0, , ,8,1,.933668687522179, ,2,3384,1692,1.19491525423729,3,0,0,1,0, , , , , , , , , , , , , , , , ,337
270200357100,21,21,0,0,1,85,4,0,0,0,1,4,1,1,0,0,0,2,1,2,0,1,0,4,0,0,0,1,0,2,2,8,2,.933668687522179,1.73194948806401,1,1224,1224,.864406779661017,2,0,1,0,0,25,16, , ,5, , ,1, , ,2,1,2,2, , ,337
270200357200, , ,0,0,1,58,3,0,0,1,0,11,1,1,0,0,0,6,2,1,1,0,0,4,0,0,0,1,0, , ,8,2,.754364029739987, ,3,1200,400,.282485875706215,1,1,0,0,0, , , , , , , , , , , , , , , , ,337
270200357300, , ,0,0,1,73,4,0,0,0,1,3,1,1,0,0,0,2,1,2,0,1,0,4,0,0,0,1,0, , ,8,2,.933668687522179, ,1,1680,1680,1.1864406779661,3,0,0,1,0, , , , , , , , , , , , , , , , ,337
270200357400, , ,0,0,1,69,4,0,0,0,1,13,3,0,0,1,0,7,3,1,1,0,0,4,0,0,0,1,0, , ,8,2,.666457110285192, ,2,3600,1800,1.27118644067797,3,0,0,1,0, , , , , , , , , , , , , , , , ,337
270200357800, , ,0,0,1,40,2,0,1,0,0,8,1,1,0,0,0,4,2,1,1,0,0,1,1,0,0,0,0, , ,8,2,.993839550425286, ,3,4800,1600,1.12994350282486,3,0,0,1,0, , , , , , , , , , , , , , , , ,337
270200357900, , ,0,0,1,28,1,1,0,0,0,15,3,0,0,1,0,7,4,1,1,0,0,1,1,0,0,0,0, , ,8,2,1.09624621265661, ,4,3600,900,.635593220338983,2,0,1,0,0, , , , , , , , , , , , , , , , ,337
270200358100, , ,1,1,0,27,1,1,0,0,0,18,4,0,0,0,1,7,4,3,0,0,1,1,1,0,0,0,0, , ,8,1,1.17754385130144, ,4,12000,3000,2.11864406779661,4,0,0,0,1, , , , , , , , , , , , , , , , ,337
270200358200, , ,0,0,1,68,4,0,0,0,1,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,0,1,0, , ,19,2,.803318838290186, ,2,2208,1104,.779661016949153,2,0,1,0,0, , , , , , , , , , , , , , , , ,348
270200358300,23,23,1,1,0,48,2,0,1,0,0,12,2,0,1,0,0,6,2,2,0,1,0,1,1,0,0,0,0,2,2,19,2,1.24246646988882,.320703397312427,1,1440,1440,1.01694915254237,3,0,0,1,0,26,18,8,5,8,1,2,2,2,4,4,1,2,2, , ,348
270200358400, , ,0,0,1,23,1,1,0,0,0,11,1,1,0,0,0,6,2,1,1,0,0,5,0,0,0,0,1, , ,19,2,1.25842783765616, ,6,3000,500,.353107344632768,1,1,0,0,0, , , , , , , , , , , , , , , , ,348
270200358500, , ,0,0,1,61,3,0,0,1,0,7,1,1,0,0,0,3,1,1,1,0,0,4,0,0,0,1,0, , ,19,2,.803318838290186, ,2,1560,780,.550847457627119,2,0,1,0,0, , , , , , , , , , , , , , , , ,348
270200358600,26,26,1,1,0,40,2,0,1,0,0,11,1,1,0,0,0,6,2,1,1,0,0,5,0,0,0,0,1,1,1,19,2,1.24246646988882,.320703397312427,6,3000,500,.353107344632768,1,1,0,0,0,26,19,7,7,7,1,1,1,3,3,3,1,2,2,0,0,348
270200358700,0,26,0,0,1,64,3,0,0,1,0,5,1,1,0,0,0,2,1,2,0,1,0,4,0,0,0,1,0,1,0,19,2,.803318838290186,.319466141829193,5,1200,240,.169491525423729,1,1,0,0,0,26, ,5,0,5,1,1,1,1,2,2,1, ,1, , ,348
270200358800, , ,0,0,1,44,2,0,1,0,0,10,1,1,0,0,0,5,2,1,1,0,0,5,0,0,0,0,1, , ,19,2,1.09176197671719, ,3,1800,600,.423728813559322,1,1,0,0,0, , , , , , , , , , , , , , , , ,348
270200358900,0,26,0,0,1,65,4,0,0,0,1,7,1,1,0,0,0,3,1,1,1,0,0,4,0,0,0,1,0,1,0,19,2,.803318838290186,.319466141829193,3,3600,1200,.847457627118644,2,0,1,0,0,17,16,4,4,4,1,1,1,2,2,2,2,2,2,0,0,348
270200359000,0,20,0,0,1,33,1,1,0,0,0,11,1,1,0,0,0,6,2,1,1,0,0,5,0,0,0,0,1,2,0,19,2,.883932588378254,.316980737551965,6,1440,240,.169491525423729,1,1,0,0,0,26,12,7,0,7,1,1,1,1,3,3,1,2,2,0,0,348
270200359100,21,21,0,0,1,46,2,0,1,0,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0,2,2,19,2,1.09176197671719,.374606227256635,6,3480,580,.409604519774011,1,1,0,0,0,26,12,7,0,7,1,1,1,1,3,3,1,2,2,0,0,348
270200359200, , ,1,1,0,33,1,1,0,0,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,19,2,1.52411093253745, ,5,5400,1080,.76271186440678,2,0,1,0,0, , , , , , , , , , , , , , , , ,348
270200359300,0,25,0,0,1,54,3,0,0,1,0,8,1,1,0,0,0,4,2,1,1,0,0,5,0,0,0,0,1,1,0,19,2,.999685665427787,.358085929423304,3,3600,1200,.847457627118644,2,0,1,0,0, ,16,4, ,4, ,1,1, ,2,2, ,2,2,18,2,348
270200359400, , ,0,0,1,23,1,1,0,0,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,19,2,1.25842783765616, ,6,2640,440,.310734463276836,1,1,0,0,0, , , , , , , , , , , , , , , , ,348
270200359500,21,21,0,0,1,22,1,1,0,0,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0,2,2,19,2,1.25842783765616,2.12794540623019,5,2640,528,.372881355932203,1,1,0,0,0,15,18,15,11,15,2,4,4,6,7,7,2,2,2,18,2,348
270200359600, , ,1,1,0,58,3,0,0,1,0,10,1,1,0,0,0,5,2,1,1,0,0,1,1,0,0,0,0, , ,19,2,1.07513364017705, ,5,4800,960,.677966101694915,2,0,1,0,0, , , , , , , , , , , , , , , , ,348
270200359700, , ,0,0,1,20,1,1,0,0,0,9,1,1,0,0,0,4,2,3,0,0,1,3,0,0,1,0,0, , ,19,2,1.25842783765616,.331358362038036,3,1800,600,.423728813559322,1,1,0,0,0,26,24, ,11,11,2, ,2,6, ,6,1,2,2, , ,348
270200359800,24,24,1,1,0,41,2,0,1,0,0,10,1,1,0,0,0,5,2,1,1,0,0,1,1,0,0,0,0,2,2,19,2,1.24246646988882,.320703397312427,5,4800,960,.677966101694915,2,0,1,0,0,26,24, , ,8, , ,2, , ,4,1,2,2, , ,348
270200359900, , ,1,1,0,66,4,0,0,0,1,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,0,1,0, , ,19,2,1.0723900774589, ,3,3468,1156,.81638418079096,2,0,1,0,0, , , , , , , , , , , , , , , , ,348
270200360000,0,24,1,1,0,64,3,0,0,1,0,7,1,1,0,0,0,3,1,2,0,1,0,4,0,0,0,1,0,2,0,19,2,1.0723900774589,.818469987335652,1,1680,1680,1.1864406779661,3,0,0,1,0,26,0,4,5,5,1,1,1,2,2,2,1,0,1, , ,348
270200360100, , ,0,0,1,62,3,0,0,1,0,5,1,1,0,0,0,2,1,1,1,0,0,4,0,0,0,1,0, , ,19,2,.803318838290186, ,5,5400,1080,.76271186440678,2,0,1,0,0, , , , , , , , , , , , , , , , ,348
270200360200,6,6,0,0,1,43,2,0,1,0,0,15,3,0,0,1,0,7,4,1,1,0,0,1,1,0,0,0,0,4,4,6,1,.993839550425286,2.02836088531567,4,7800,1950,1.3771186440678,3,0,0,1,0,13,24,10,12,12,2,2,2,6,5,6,2,2,2,18,2,335
270200360300, , ,0,0,1,40,2,0,1,0,0,14,3,0,0,1,0,7,3,1,1,0,0,5,0,0,0,0,1, , ,9,1,.778381205142247, ,4,4800,1200,.847457627118644,2,0,1,0,0, , , , , , , , , , , , , , , , ,338
270200360400,0,25,0,0,1,42,2,0,1,0,0,15,3,0,0,1,0,7,4,1,1,0,0,5,0,0,0,0,1,1,0,9,1,.778381205142247,2.20552585942757,5,3840,768,.542372881355932,2,0,1,0,0,26,24,8,8,8,2,2,2,4,4,4,1,2,2,18,2,338
270200360500,0,19,1,1,0,44,2,0,1,0,0,12,2,0,1,0,0,6,2,1,1,0,0,5,0,0,0,0,1,2,0,9,1,1.23572255865379,.482658797094439,4,3240,810,.572033898305085,2,0,1,0,0,15,6, ,7,7,1, ,1,3, ,3,2,4,4,9,3,338
270200360600, , ,0,0,1,18,1,1,0,0,0,12,2,0,1,0,0,6,2,3,0,0,1,2,0,1,0,0,0, , ,9,1,.816644628095939, ,4,18000,4500,3.17796610169492,4,0,0,0,1, , , , , , , , , , , , , , , , ,338
270200360700, , ,0,0,1,49,2,0,1,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,9,1,.778381205142247, ,2,6120,3060,2.16101694915254,4,0,0,0,1, , , , , , , , , , , , , , , , ,338
270200360800, , ,0,0,1,64,3,0,0,1,0,14,3,0,0,1,0,7,3,1,1,0,0,4,0,0,0,1,0, , ,9,1,.620857413265678, ,6,5880,980,.692090395480226,2,0,1,0,0, , , , , , , , , , , , , , , , ,338
270200360900, , ,1,1,0,69,4,0,0,0,1,10,1,1,0,0,0,5,2,1,1,0,0,4,0,0,0,1,0, , ,9,1,.517909441125239, ,6,5880,980,.692090395480226,2,0,1,0,0, , , , , , , , , , , , , , , , ,338
270200361000,0,22,1,1,0,36,2,0,1,0,0,11,1,1,0,0,0,6,2,1,1,0,0,5,0,0,0,0,1,2,0,9,1,.873409581373751,2.33512901855978,5,4800,960,.677966101694915,2,0,1,0,0,26,18, , ,7, , ,1, , ,3,1,2,2,21,2,338
270200361200, , ,0,0,1,42,2,0,1,0,0,11,1,1,0,0,0,6,2,2,0,1,0,1,1,0,0,0,0, , ,28,1,.968199502737148, ,1,3000,3000,2.11864406779661,4,0,0,0,1, , , , , , , , , , , , , , , , ,357
270200361300,0,25,0,0,1,70,4,0,0,0,1,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,0,1,0,1,0,28,1,.601162325831575,.298505217206707,3,3840,1280,.903954802259887,2,0,1,0,0,26,9,12,5,12,1,2,2,2,6,6,1,3,3,24,2,357
270200361400,0,19,1,1,0,76,4,0,0,0,1,12,2,0,1,0,0,6,2,1,1,0,0,4,0,0,0,1,0,2,0,28,1,.571248951673021,1.30240506853634,2,5760,2880,2.03389830508475,4,0,0,0,1,26,26,3,3,3,1,1,1,2,2,2,1,1,1,27,1,357
270200361500,23,23,1,1,0,38,2,0,1,0,0,8,1,1,0,0,0,4,2,2,0,1,0,1,1,0,0,0,0,2,2,9,1,.873409581373751,.363620478454021,4,3600,900,.635593220338983,2,0,1,0,0,26, , ,3,3,1, ,1,2, ,2,1, ,1, , ,338
270200361600, , ,0,0,1,70,4,0,0,0,1,14,3,0,0,1,0,7,3,1,1,0,0,4,0,0,0,1,0, , ,28,1,.601162325831575, ,2,3480,1740,1.22881355932203,3,0,0,1,0, , , , , , , , , , , , , , , , ,357
270200361700, , ,0,0,1,43,2,0,1,0,0,11,1,1,0,0,0,6,2,1,1,0,0,5,0,0,0,0,1, , ,28,1,.968199502737148, ,2,3600,1800,1.27118644067797,3,0,0,1,0, , , , , , , , , , , , , , , , ,357
270200361800,0,10,0,0,1,61,3,0,0,1,0,12,2,0,1,0,0,6,2,2,0,1,0,4,0,0,0,1,0,3,0,28,1,.628180857329623,1.30912986631364,1,1440,1440,1.01694915254237,3,0,0,1,0,6,6,12,12,12,2,2,2,6,6,6,4,4,4, , ,357
270200361900, , ,1,1,0,64,3,0,0,1,0,13,3,0,0,1,0,7,3,1,1,0,0,4,0,0,0,1,0, , ,28,1,.776226516685105, ,2,3600,1800,1.27118644067797,3,0,0,1,0, , , , , , , , , , , , , , , , ,357
270200362000,22,22,1,1,0,47,2,0,1,0,0,10,1,1,0,0,0,5,2,1,1,0,0,1,1,0,0,0,0,2,2,28,1,1.41847290364754,4.39881092246731,4,1080,270,.190677966101695,1,1,0,0,0,26,26,6,6,6,1,1,1,2,2,2,1,1,1,8,3,357
270200362100, , ,1,1,0,50,3,0,0,1,0,16,4,0,0,0,1,7,4,1,1,0,0,1,1,0,0,0,0, , ,28,1,1.26276084054036, ,3,6600,2200,1.55367231638418,3,0,0,1,0, , , , , , , , , , , , , , , , ,357
270200362200, , ,0,0,1,36,2,0,1,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,28,1,1.08046834546236, ,2,3600,1800,1.27118644067797,3,0,0,1,0, , , , , , , , , , , , , , , , ,357
270200362300,0,26,0,0,1,84,4,0,0,0,1,10,1,1,0,0,0,5,2,2,0,1,0,5,0,0,0,0,1,1,0,28,1,.601162325831575,.298505217206707,3,1044,348,.245762711864407,1,1,0,0,0,26,18,3,0,3,1,1,1,1,2,2,1,2,2, , ,357
270200362400, , ,0,0,1,74,4,0,0,0,1,7,1,1,0,0,0,3,1,2,0,1,0,1,1,0,0,0,0, , ,28,1,.601162325831575, ,3,1800,600,.423728813559322,1,1,0,0,0, , , , , , , , , , , , , , , , ,357
270200362500, , ,0,0,1,38,2,0,1,0,0,13,3,0,0,1,0,7,3,2,0,1,0,1,1,0,0,0,0, , ,28,1,1.08046834546236, ,2,3600,1800,1.27118644067797,3,0,0,1,0, , , , , , , , , , , , , , , , ,357
270200362600, , ,0,0,1,27,1,1,0,0,0,11,1,1,0,0,0,6,2,3,0,0,1,1,1,0,0,0,0, , ,28,1,1.16629994299909, ,3,3600,1200,.847457627118644,2,0,1,0,0, , , , , , , , , , , , , , , , ,357
270200362700, , ,1,1,0,39,2,0,1,0,0,14,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,28,1,1.82961338766972, ,3,9600,3200,2.25988700564972,4,0,0,0,1, , , , , , , , , , , , , , , , ,357
270200362800, , ,1,1,0,48,2,0,1,0,0,10,1,1,0,0,0,5,2,1,1,0,0,5,0,0,0,0,1, , ,28,1,1.41847290364754, ,2,3000,1500,1.05932203389831,3,0,0,1,0, , , , , , , , , , , , , , , , ,357
270200362900, , ,1,1,0,65,4,0,0,0,1,7,1,1,0,0,0,3,1,1,1,0,0,4,0,0,0,1,0, , ,28,1,.776226516685105, ,3,3600,1200,.847457627118644,2,0,1,0,0, , , , , , , , , , , , , , , , ,357
270200363000, , ,1,1,0,41,2,0,1,0,0,13,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,28,1,1.41847290364754, ,2,4800,2400,1.69491525423729,3,0,0,1,0, , , , , , , , , , , , , , , , ,357
270200363100,7,7,0,0,1,25,1,1,0,0,0,15,3,0,0,1,0,7,4,3,0,0,1,1,1,0,0,0,0,4,4,28,1,1.16629994299909,2.08552857003084,1,2760,2760,1.94915254237288,3,0,0,1,0,2,14,16,14,16,3,4,4,7,7,7,4,2,4, , ,357
270200363200, , ,0,0,1,29,1,1,0,0,0,10,1,1,0,0,0,5,2,2,0,1,0,1,1,0,0,0,0, , ,28,1,1.16629994299909, ,2,2040,1020,.720338983050847,2,0,1,0,0, , , , , , , , , , , , , , , , ,357
270200363300, , ,1,1,0,36,2,0,1,0,0,11,1,1,0,0,0,6,2,1,1,0,0,5,0,0,0,0,1, , ,28,1,1.82961338766972, ,2,3600,1800,1.27118644067797,3,0,0,1,0, , , , , , , , , , , , , , , , ,357
270200363400, , ,0,0,1,61,3,0,0,1,0,10,1,1,0,0,0,5,2,1,1,0,0,4,0,0,0,1,0, , ,28,1,.628180857329623, ,2,3120,1560,1.10169491525424,3,0,0,1,0, , , , , , , , , , , , , , , , ,357
270200363500,5,5,0,0,1,63,3,0,0,1,0,17,4,0,0,0,1,7,4,1,1,0,0,1,1,0,0,0,0,4,4,28,1,.628180857329623,1.30912986631364,2,6600,3300,2.33050847457627,4,0,0,0,1, , , ,2,2,1, ,1,2, ,2, , ,1,5,4,357
270200363600,13,13,0,0,1,43,2,0,1,0,0,11,1,1,0,0,0,6,2,2,0,1,0,1,1,0,0,0,0,2,2,33,1,.914126982350634,.28178004784136,3,2760,920,.649717514124294,2,0,1,0,0,18,19,10,10,10,2,2,2,5,5,5,2,2,2, , ,362
270200363700,0,2,0,0,1,53,3,0,0,1,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0,4,0,33,1,.833071387856489,.322526697786315,3,4800,1600,1.12994350282486,3,0,0,1,0,11, , ,10,10,2, ,2,5, ,5,3, ,3,24,2,362
270200363800,11,11,0,0,1,40,2,0,1,0,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0,3,3,33,1,.914126982350634,.28178004784136,3,7200,2400,1.69491525423729,3,0,0,1,0,12,4,4,10,10,2,1,2,5,2,5,2,4,4,4,4,362
